step,dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,rgb_l1_vs_vae,hf_error_vs_vae,lf_drift_vs_base,lpips_vs_vae,feature_l1_base,feature_l1_1step,feature_l1_4step,gate_mean
6063,Manga109,Akuhamu,rf_1step,1168,816,33.13586668028111,0.9128332138061523,32.24126963007838,0.9010149240493774,0.029065081849694252,0.014812232926487923,0.01404703501611948,0.00824094470590353,4.840780258178711,3.7974300384521484,3.8741493225097656,0.9992521405220032
6063,Manga109,Akuhamu,rf_4step,1168,816,32.72314483120995,0.9106340408325195,31.810247475172837,0.899363100528717,0.03098307177424431,0.014896761626005173,0.017334159463644028,0.008598140440881252,4.840780258178711,3.7974300384521484,3.8741493225097656,0.9992521405220032
6063,Manga109,AosugiruHaru,feature_bicubic,1168,816,26.90889522454639,0.8427291512489319,26.59398714810639,0.8353756666183472,0.04107708856463432,0.02119593508541584,0.01677105389535427,0.021385472267866135,4.934266090393066,3.761213779449463,3.867361545562744,0.9936925768852234
6063,Manga109,AosugiruHaru,rf_1step,1168,816,30.762777298957445,0.8737867474555969,30.276179339709945,0.8639970421791077,0.03534850478172302,0.010690242052078247,0.024834835901856422,0.005525659769773483,4.934266090393066,3.761213779449463,3.867361545562744,0.9936925768852234
6063,Manga109,AosugiruHaru,rf_4step,1168,816,30.39478959367446,0.8599784970283508,29.97599383090374,0.8522307872772217,0.036625489592552185,0.010920265689492226,0.02632817067205906,0.0068844459019601345,4.934266090393066,3.761213779449463,3.867361545562744,0.9936925768852234
6063,Manga109,AppareKappore,feature_bicubic,1168,816,21.484175966229856,0.6865864992141724,21.367919473104557,0.6784511208534241,0.09304048866033554,0.05964655801653862,0.026753803715109825,0.06129385530948639,4.988617897033691,3.703461170196533,3.773754596710205,0.9977399706840515
6063,Manga109,AppareKappore,rf_1step,1168,816,25.888831770038827,0.84628826379776,25.533522026590703,0.8315612077713013,0.0603412389755249,0.030622394755482674,0.024471022188663483,0.016795089468359947,4.988617897033691,3.703461170196533,3.773754596710205,0.9977399706840515
6063,Manga109,AppareKappore,rf_4step,1168,816,25.61024269724566,0.8451382517814636,25.279969597152462,0.8306999802589417,0.06234923005104065,0.031048990786075592,0.026210006326436996,0.01861976645886898,4.988617897033691,3.703461170196533,3.773754596710205,0.9977399706840515
6063,Manga109,Arisa,feature_bicubic,1168,816,22.551221797563148,0.775681734085083,22.3923918053425,0.7693061232566833,0.0735362097620964,0.045918721705675125,0.02285674773156643,0.05113675817847252,4.920384883880615,3.690443277359009,3.765826463699341,0.991685688495636
6063,Manga109,Arisa,rf_1step,1168,816,28.103635850808274,0.9048099517822266,27.640874046585697,0.8929301500320435,0.04541078954935074,0.021178819239139557,0.022306693717837334,0.01212539803236723,4.920384883880615,3.690443277359009,3.765826463699341,0.991685688495636
6063,Manga109,Arisa,rf_4step,1168,816,27.85296867144595,0.9026107788085938,27.439913483586423,0.8909777402877808,0.04708682373166084,0.021538663655519485,0.023529503494501114,0.014485020190477371,4.920384883880615,3.690443277359009,3.765826463699341,0.991685688495636
6063,Manga109,BEMADER_P,feature_bicubic,1168,816,19.34094378112,0.6878412961959839,19.272745198971148,0.6813284754753113,0.09872741997241974,0.07213781028985977,0.02252616547048092,0.0822787955403328,4.640535831451416,3.511220932006836,3.5906295776367188,0.9816877841949463
6063,Manga109,BEMADER_P,rf_1step,1168,816,24.719645536941922,0.8372687101364136,24.48658562312774,0.8231242299079895,0.056442223489284515,0.035710401833057404,0.017745140939950943,0.02756292000412941,4.640535831451416,3.511220932006836,3.5906295776367188,0.9816877841949463
6063,Manga109,BEMADER_P,rf_4step,1168,816,24.544622540935528,0.8359876871109009,24.326890461855662,0.822205662727356,0.05737690627574921,0.036002255976200104,0.019114447757601738,0.026325853541493416,4.640535831451416,3.511220932006836,3.5906295776367188,0.9816877841949463
6063,Manga109,BakuretsuKungFuGirl,feature_bicubic,1168,816,21.10189312198903,0.6775667071342468,20.90382986551747,0.6663705110549927,0.10169049352407455,0.0622749887406826,0.030957141891121864,0.06918658316135406,4.948387622833252,3.6766321659088135,3.7553443908691406,0.9976367354393005
6063,Manga109,BakuretsuKungFuGirl,rf_1step,1168,816,25.471232789308544,0.8470085263252258,25.057006565128223,0.8309885263442993,0.06683740764856339,0.029350096359848976,0.02916543558239937,0.018301136791706085,4.948387622833252,3.6766321659088135,3.7553443908691406,0.9976367354393005
6063,Manga109,BakuretsuKungFuGirl,rf_4step,1168,816,25.30018540482598,0.8452016115188599,24.913145895890743,0.8294382691383362,0.06850194931030273,0.029960153624415398,0.030888304114341736,0.02047739550471306,4.948387622833252,3.6766321659088135,3.7553443908691406,0.9976367354393005
6063,Manga109,Belmondo,feature_bicubic,1168,816,20.72054479308724,0.6498388648033142,20.579881084753477,0.641385555267334,0.09198598563671112,0.0632617250084877,0.024777544662356377,0.07880762219429016,5.041355133056641,3.8539671897888184,3.9454731941223145,0.9992530941963196
6063,Manga109,Belmondo,rf_1step,1168,816,27.102581422213795,0.828421413898468,26.739034359159625,0.8166500329971313,0.05079617351293564,0.030507341027259827,0.018366672098636627,0.01872352324426174,5.041355133056641,3.8539671897888184,3.9454731941223145,0.9992530941963196
6063,Manga109,Belmondo,rf_4step,1168,816,26.940391492221735,0.8268555402755737,26.629566506811905,0.8157472014427185,0.05209058150649071,0.03063194453716278,0.01999068818986416,0.019026024267077446,5.041355133056641,3.8539671897888184,3.9454731941223145,0.9992530941963196
6063,Manga109,BokuHaSitatakaKun,feature_bicubic,1168,816,19.17985342831266,0.715226411819458,19.082093460010046,0.7090939283370972,0.10890328139066696,0.06949535757303238,0.03178861364722252,0.06286780536174774,5.022868633270264,3.6760926246643066,3.7620697021484375,0.9952971935272217
6063,Manga109,BokuHaSitatakaKun,rf_1step,1168,816,25.865080895084276,0.899314820766449,25.54156072512697,0.8885366320610046,0.0567421056330204,0.02741720713675022,0.027140844613313675,0.01150431577116251,5.022868633270264,3.6760926246643066,3.7620697021484375,0.9952971935272217
6063,Manga109,BokuHaSitatakaKun,rf_4step,1168,816,25.824596948749196,0.8981666564941406,25.52329190113199,0.8875020146369934,0.05671820789575577,0.027564629912376404,0.026978066191077232,0.012497911229729652,5.022868633270264,3.6760926246643066,3.7620697021484375,0.9952971935272217
6063,Manga109,BurariTessenTorimonocho,feature_bicubic,1168,816,19.665939478202183,0.5603551268577576,19.51271458460962,0.5536213517189026,0.13375651836395264,0.08568883687257767,0.034605056047439575,0.09784884005784988,4.766663551330566,3.565798282623291,3.6387851238250732,0.9989429116249084
6063,Manga109,BurariTessenTorimonocho,rf_1step,1168,816,24.07091526846761,0.768621563911438,23.74595067661575,0.7548710107803345,0.08395546674728394,0.04214305803179741,0.026284947991371155,0.028523506596684456,4.766663551330566,3.565798282623291,3.6387851238250732,0.9989429116249084
6063,Manga109,BurariTessenTorimonocho,rf_4step,1168,816,23.83570700877034,0.767163872718811,23.53652316818288,0.753983199596405,0.08597251027822495,0.042827293276786804,0.027696775272488594,0.030634935945272446,4.766663551330566,3.565798282623291,3.6387851238250732,0.9989429116249084
6063,Manga109,ByebyeC-BOY,feature_bicubic,1168,816,22.55139319570228,0.7994402050971985,22.346723128795638,0.7927709817886353,0.06598296761512756,0.03956320509314537,0.021449320018291473,0.05242219194769859,4.942796230316162,3.771045684814453,3.84946608543396,0.9911012649536133
